weekly_self_study_hours,attendance_percentage,class_participation,study_attendance_interaction,engagement_score,total_score
24.2,91.9,6.3,2223.98,49.1,100.0
26.5,74.2,4.7,1966.3000000000002,39.45,100.0
20.2,80.6,5.0,1628.12,42.8,100.0
15.5,82.4,9.2,1277.2,45.800000000000004,97.8
3.8,74.1,8.9,281.58,41.5,49.3
13.3,73.5,4.0,977.5500000000001,38.75,93.1
9.1,75.5,5.4,687.05,40.45,44.6
30.2,82.7,8.6,2497.54,45.65,100.0
13.8,100.0,5.3,1380.0,52.65,96.9
15.9,88.6,0.0,1408.74,44.3,100.0
18.9,93.9,3.4,1774.71,48.650000000000006,100.0
15.3,84.0,5.7,1285.2,44.85,89.0
26.9,98.0,5.2,2636.2,51.6,100.0
10.6,93.7,7.3,993.22,50.5,73.5
16.4,76.6,3.9,1256.2399999999998,40.25,76.9
9.8,86.9,9.6,851.6200000000001,48.25,65.5
5.8,79.0,8.5,458.2,43.75,58.8
10.7,95.6,8.2,1022.9199999999998,51.9,80.2
14.7,77.1,6.9,1133.37,42.0,84.3
12.0,90.2,7.3,1082.4,48.75,64.5
10.2,88.0,8.9,897.5999999999999,48.45,66.3
5.2,91.5,4.6,475.8,48.05,56.0
14.4,90.9,4.6,1308.96,47.75,79.5
4.5,100.0,5.7,450.0,52.85,40.7
20.3,85.2,6.2,1729.5600000000002,45.7,73.2
15.6,79.0,6.6,1232.3999999999999,42.8,83.1
4.8,81.4,7.1,390.72,44.25,63.0
12.8,79.9,6.0,1022.7200000000001,42.95,82.9
9.7,72.4,7.9,702.28,40.150000000000006,76.4
17.2,88.7,6.6,1525.6399999999999,47.65,98.8
24.4,70.3,4.8,1715.32,37.55,100.0
1.9,95.8,4.3,182.01999999999998,50.05,65.2
15.8,87.0,6.5,1374.6000000000001,46.75,71.0
13.9,84.6,4.6,1175.94,44.599999999999994,92.8
19.7,93.1,5.9,1834.0699999999997,49.5,100.0
16.5,67.3,9.8,1110.45,38.55,97.8
9.7,74.4,6.2,721.68,40.300000000000004,53.1
12.8,77.3,4.3,989.44,40.8,83.7
9.4,72.9,3.8,685.2600000000001,38.35,79.4
22.5,98.7,8.7,2220.75,53.7,94.7
15.1,88.1,6.1,1330.31,47.099999999999994,90.5
28.3,81.9,8.6,2317.7700000000004,45.25,100.0
14.6,80.0,4.5,1168.0,42.25,88.4
10.0,100.0,5.8,1000.0,52.9,61.9
4.4,78.7,9.5,346.28000000000003,44.1,61.3
2.4,84.3,7.8,202.32,46.05,60.9
3.9,86.4,10.0,336.96000000000004,48.2,57.8
16.9,74.5,3.9,1259.05,39.2,99.1
18.6,84.5,2.0,1571.7,43.25,93.9
3.9,79.3,5.4,309.27,42.35,65.6
21.3,89.9,5.8,1914.8700000000001,47.85,95.5
11.6,98.8,8.6,1146.08,53.699999999999996,78.7
16.0,86.7,3.3,1387.2,45.0,100.0
26.3,81.8,8.2,2151.34,45.0,100.0
21.3,84.6,6.0,1801.98,45.3,100.0
13.1,85.4,5.7,1118.74,45.550000000000004,96.6
8.8,100.0,7.3,880.0000000000001,53.65,76.9
0.0,81.5,5.6,0.0,43.55,36.6
10.0,96.0,7.8,960.0,51.9,87.1
13.5,78.5,8.3,1059.75,43.4,89.1
8.1,79.3,5.4,642.3299999999999,42.35,77.6
14.1,86.8,8.2,1223.8799999999999,47.5,88.1
15.5,80.9,5.4,1253.95,43.150000000000006,86.5
13.4,100.0,6.0,1340.0,53.0,91.3
10.4,87.7,6.0,912.08,46.85,74.6
16.2,83.0,6.7,1344.6,44.85,85.4
18.1,74.5,0.4,1348.45,37.45,100.0
7.4,90.6,2.9,670.4399999999999,46.75,85.7
24.9,74.3,7.6,1850.07,40.949999999999996,100.0
14.3,86.8,5.9,1241.24,46.35,81.4
15.1,78.4,2.7,1183.8400000000001,40.550000000000004,86.3
20.0,82.1,8.4,1642.0,45.25,88.7
16.6,71.8,6.2,1191.88,39.0,88.8
21.7,79.6,8.7,1727.3199999999997,44.15,99.2
17.0,83.6,4.3,1421.1999999999998,43.949999999999996,100.0
10.7,79.5,2.9,850.65,41.2,90.3
17.5,74.1,5.7,1296.75,39.9,100.0
7.0,87.2,5.6,610.4,46.4,62.5
15.8,90.9,3.8,1436.2200000000003,47.35,100.0
14.8,85.1,4.9,1259.48,45.0,72.7
13.5,83.9,7.5,1132.65,45.7,77.2
14.1,93.0,10.0,1311.3,51.5,87.2
1.8,100.0,1.5,180.0,50.75,55.9
11.2,77.5,6.3,868.0,41.9,77.5
15.6,80.8,6.6,1260.48,43.699999999999996,96.1
16.1,73.7,6.1,1186.5700000000002,39.9,94.3
7.8,80.9,5.6,631.02,43.25,71.7
23.9,86.4,3.7,2064.96,45.050000000000004,100.0
8.9,74.5,9.1,663.0500000000001,41.8,74.1
21.8,86.8,3.4,1892.24,45.1,100.0
18.0,79.1,2.4,1423.8,40.75,100.0
10.5,67.7,8.2,710.85,37.95,79.0
27.4,96.8,5.6,2652.3199999999997,51.199999999999996,100.0
6.6,82.3,6.5,543.18,44.4,63.0
21.4,80.9,6.3,1731.26,43.6,100.0
22.0,80.1,7.1,1762.1999999999998,43.599999999999994,100.0
10.3,81.4,8.1,838.4200000000001,44.75,73.4
24.7,80.7,1.2,1993.29,40.95,100.0
13.2,88.4,3.4,1166.88,45.900000000000006,99.1
17.0,82.5,6.2,1402.5,44.35,98.7
16.8,77.7,9.3,1305.3600000000001,43.5,98.0
14.1,87.7,8.9,1236.57,48.300000000000004,89.4
20.7,80.2,5.7,1660.14,42.95,100.0
20.6,95.9,6.9,1975.5400000000002,51.400000000000006,100.0
2.8,100.0,6.2,280.0,53.1,71.7
24.1,88.3,4.5,2128.03,46.4,100.0
3.4,62.3,9.0,211.82,35.65,79.5
22.2,100.0,6.1,2220.0,53.05,96.4
22.9,99.8,4.7,2285.4199999999996,52.25,100.0
7.4,93.1,5.7,688.9399999999999,49.4,75.0
12.1,91.6,5.7,1108.36,48.65,100.0
7.3,84.6,5.5,617.5799999999999,45.05,66.4
13.5,83.4,8.8,1125.9,46.1,73.8
12.8,96.2,8.4,1231.3600000000001,52.300000000000004,77.0
20.5,89.0,8.2,1824.5,48.6,100.0
24.2,89.7,7.7,2170.74,48.7,100.0
24.8,73.7,3.3,1827.7600000000002,38.5,100.0
11.1,91.9,7.2,1020.09,49.550000000000004,71.7
13.5,82.3,5.3,1111.05,43.8,78.5
3.2,87.9,4.6,281.28000000000003,46.25,89.1
9.4,85.2,7.4,800.8800000000001,46.300000000000004,71.6
21.8,83.8,3.0,1826.84,43.4,96.4
26.3,73.9,6.4,1943.5700000000002,40.150000000000006,100.0
6.4,82.7,5.2,529.2800000000001,43.95,63.2
10.9,97.3,6.8,1060.57,52.05,57.2
14.8,87.0,5.6,1287.6000000000001,46.3,88.0
17.0,92.7,7.7,1575.9,50.2,90.5
9.3,93.5,7.1,869.5500000000001,50.3,74.3
18.0,82.5,5.7,1485.0,44.1,86.1
11.7,66.2,4.8,774.54,35.5,86.1
14.9,90.9,6.8,1354.41,48.85,88.6
18.8,84.2,6.9,1582.96,45.550000000000004,89.0
15.0,80.8,4.2,1212.0,42.5,100.0
11.9,96.8,6.7,1151.92,51.75,67.3
14.2,80.2,5.4,1138.84,42.800000000000004,79.2
14.4,91.6,7.8,1319.04,49.699999999999996,97.2
12.4,80.8,3.3,1001.92,42.05,82.9
13.2,91.3,5.6,1205.1599999999999,48.449999999999996,69.6
26.2,89.7,6.9,2350.14,48.300000000000004,100.0
18.9,87.0,4.1,1644.3,45.55,100.0
12.9,84.7,7.7,1092.63,46.2,81.9
19.9,84.6,8.0,1683.5399999999997,46.3,100.0
12.7,100.0,5.9,1270.0,52.95,95.5
23.2,80.7,6.0,1872.24,43.35,97.5
17.6,63.4,5.4,1115.8400000000001,34.4,77.8
14.2,77.6,7.7,1101.9199999999998,42.65,99.0
18.1,72.0,9.7,1303.2,40.85,87.4
4.0,94.2,3.1,376.8,48.65,59.3
7.1,88.8,6.8,630.4799999999999,47.8,86.8
6.6,86.7,5.0,572.22,45.85,63.8
16.0,90.4,5.7,1446.4,48.050000000000004,100.0
27.1,96.5,7.2,2615.15,51.85,100.0
30.6,81.1,3.2,2481.66,42.15,100.0
19.5,78.9,7.2,1538.5500000000002,43.050000000000004,100.0
18.5,77.0,8.4,1424.5,42.7,100.0
2.4,100.0,6.1,240.0,53.05,42.2
11.2,88.2,5.0,987.8399999999999,46.6,84.9
9.5,83.7,2.3,795.15,43.0,66.0
10.7,92.3,6.2,987.6099999999999,49.25,63.8
13.8,64.7,6.8,892.8600000000001,35.75,76.1
11.7,82.7,5.5,967.5899999999999,44.1,84.8
1.1,100.0,4.9,110.00000000000001,52.45,62.5
20.2,89.9,2.5,1815.98,46.2,88.8
7.5,81.2,5.5,609.0,43.35,88.8
16.7,68.4,5.3,1142.28,36.85,73.8
29.5,91.7,5.5,2705.15,48.6,100.0
8.6,83.0,4.0,713.8,43.5,82.4
0.0,73.1,4.8,0.0,38.949999999999996,59.2
13.0,70.0,5.1,910.0,37.55,76.7
22.7,84.0,7.4,1906.8,45.7,99.5
28.7,68.5,5.4,1965.95,36.95,100.0
6.4,70.8,7.2,453.12,39.0,69.9
18.5,84.0,5.3,1554.0,44.65,93.4
11.7,87.0,5.0,1017.9,46.0,60.1
14.3,67.8,4.8,969.54,36.3,76.4
33.5,74.4,9.6,2492.4,42.0,100.0
4.5,88.7,1.8,399.15000000000003,45.25,74.1
16.8,79.4,5.9,1333.92,42.650000000000006,100.0
18.3,97.2,4.3,1778.7600000000002,50.75,94.8
22.6,65.9,3.3,1489.3400000000001,34.6,100.0
15.7,87.4,5.0,1372.18,46.2,92.9
17.2,72.0,10.0,1238.3999999999999,41.0,100.0
12.3,94.9,5.4,1167.2700000000002,50.150000000000006,71.0
16.9,87.4,6.3,1477.06,46.85,98.6
12.6,77.0,5.3,970.1999999999999,41.15,67.5
19.4,93.2,5.9,1808.08,49.550000000000004,84.3
12.4,100.0,5.2,1240.0,52.6,66.4
17.6,83.9,6.9,1476.6400000000003,45.400000000000006,92.2
14.8,93.7,8.6,1386.7600000000002,51.15,95.7
22.9,73.5,3.4,1683.1499999999999,38.45,100.0
14.6,95.7,6.9,1397.22,51.300000000000004,68.6
2.6,89.9,6.5,233.74,48.2,54.9
23.8,78.1,4.5,1858.78,41.3,100.0
8.7,77.7,10.0,675.99,43.85,62.9
10.4,80.2,6.2,834.08,43.2,66.3
10.8,95.8,8.1,1034.64,51.949999999999996,73.0
24.6,85.6,8.9,2105.7599999999998,47.25,100.0
0.1,90.4,9.1,9.040000000000001,49.75,54.9
37.0,86.8,7.5,3211.6,47.15,100.0
22.4,96.4,5.6,2159.36,51.0,100.0
16.6,100.0,8.7,1660.0000000000002,54.35,87.5
14.6,75.1,3.4,1096.4599999999998,39.25,75.6
17.0,94.9,6.9,1613.3000000000002,50.900000000000006,92.9
18.6,79.0,7.4,1469.4,43.2,76.0
19.5,92.4,6.9,1801.8000000000002,49.650000000000006,100.0
18.9,71.9,6.0,1358.91,38.95,87.2
15.6,76.6,7.9,1194.9599999999998,42.25,95.9
13.6,98.4,6.8,1338.24,52.6,80.0
13.9,89.1,7.7,1238.49,48.4,70.0
13.6,90.2,3.4,1226.72,46.800000000000004,93.3
22.9,84.4,5.1,1932.76,44.75,100.0
19.2,82.5,7.2,1584.0,44.85,100.0
0.0,93.4,5.0,0.0,49.2,51.4
19.6,88.1,3.7,1726.76,45.9,94.5
16.4,86.5,5.2,1418.6,45.85,97.2
14.9,77.7,6.0,1157.73,41.85,81.7
12.3,79.7,5.3,980.3100000000001,42.5,62.5
22.9,71.4,4.0,1635.06,37.7,100.0
21.6,81.0,6.1,1749.6000000000001,43.55,90.0
9.6,100.0,7.6,960.0,53.8,67.5
17.8,85.7,7.5,1525.46,46.6,100.0
8.2,100.0,2.4,819.9999999999999,51.2,45.7
5.3,86.4,6.0,457.92,46.2,44.4
10.6,96.3,4.6,1020.78,50.449999999999996,71.0
21.0,69.1,5.1,1451.1,37.099999999999994,100.0
21.7,75.6,9.5,1640.5199999999998,42.55,100.0
18.6,91.9,5.7,1709.3400000000001,48.800000000000004,100.0
20.1,86.5,6.9,1738.65,46.7,100.0
18.6,100.0,4.3,1860.0000000000002,52.15,100.0
10.5,87.7,8.4,920.85,48.050000000000004,71.4
18.0,83.0,6.4,1494.0,44.7,90.6
20.6,83.5,6.9,1720.1000000000001,45.2,99.1
20.3,91.6,4.4,1859.48,48.0,100.0
23.3,83.1,7.9,1936.23,45.5,100.0
20.0,74.2,9.1,1484.0,41.65,100.0
17.5,87.7,4.5,1534.75,46.1,100.0
22.5,81.5,6.2,1833.75,43.85,100.0
14.8,98.0,8.8,1450.4,53.4,75.0
8.8,92.5,4.7,814.0000000000001,48.6,51.5
13.9,90.2,6.1,1253.78,48.15,85.6
9.8,89.0,9.1,872.2,49.05,83.9
10.3,88.1,8.6,907.43,48.349999999999994,59.8
14.0,81.4,6.5,1139.6000000000001,43.95,93.9
9.5,100.0,4.7,950.0,52.35,64.3
12.8,86.5,3.3,1107.2,44.9,81.4
1.7,93.0,6.6,158.1,49.8,51.2
16.5,100.0,4.9,1650.0,52.45,72.4
15.0,87.6,3.4,1314.0,45.5,76.2
9.3,79.6,8.5,740.28,44.05,65.8
19.6,100.0,3.9,1960.0000000000002,51.95,99.1
21.6,89.4,4.7,1931.0400000000002,47.050000000000004,100.0
3.7,91.4,6.2,338.18000000000006,48.800000000000004,45.1
9.7,95.4,4.2,925.38,49.800000000000004,78.9
9.6,94.2,7.7,904.32,50.95,62.5
8.4,100.0,5.1,840.0,52.55,53.7
20.8,75.3,3.2,1566.24,39.25,85.9
13.6,77.6,6.5,1055.36,42.05,79.8
13.1,86.0,6.2,1126.6,46.1,81.4
1.0,100.0,6.5,100.0,53.25,45.4
19.4,86.2,7.2,1672.28,46.7,100.0
6.3,82.7,7.3,521.01,45.0,61.9
15.4,90.4,3.4,1392.16,46.900000000000006,84.1
16.9,81.1,7.9,1370.5899999999997,44.5,93.6
24.5,78.9,4.1,1933.0500000000002,41.5,100.0
5.8,70.2,2.0,407.16,36.1,66.4
0.0,100.0,8.6,0.0,54.3,52.5
16.3,65.4,6.7,1066.0200000000002,36.050000000000004,94.0
27.6,87.9,1.8,2426.0400000000004,44.85,100.0
23.7,93.6,4.8,2218.3199999999997,49.199999999999996,100.0
16.5,88.6,4.5,1461.8999999999999,46.55,98.1
11.6,85.1,4.9,987.1599999999999,45.0,61.1
20.6,70.2,0.0,1446.1200000000001,35.1,100.0
8.2,72.7,5.1,596.14,38.9,58.0
18.3,83.9,5.3,1535.3700000000001,44.6,98.9
18.5,68.3,7.9,1263.55,38.1,72.8
22.4,65.6,4.9,1469.4399999999998,35.25,91.3
34.3,81.6,4.2,2798.8799999999997,42.9,100.0
17.7,77.9,7.4,1378.8300000000002,42.650000000000006,90.1
11.4,82.7,6.7,942.7800000000001,44.7,74.4
14.8,67.7,7.0,1001.96,37.35,91.2
2.6,62.5,4.3,162.5,33.4,67.3
10.1,82.4,4.5,832.24,43.45,67.3
12.1,76.2,10.0,922.02,43.1,67.0
11.3,94.0,5.2,1062.2,49.6,75.6
16.1,76.9,4.2,1238.0900000000001,40.550000000000004,74.5
9.2,94.6,6.5,870.3199999999999,50.55,79.9
22.8,62.2,8.6,1418.16,35.4,100.0
15.0,84.6,5.7,1269.0,45.15,94.1
14.9,75.8,9.3,1129.42,42.55,85.0
12.7,97.4,6.5,1236.98,51.95,79.1
16.1,81.8,6.0,1316.98,43.9,94.7
20.8,89.0,5.0,1851.2,47.0,100.0
8.9,77.9,1.8,693.3100000000001,39.85,73.4
10.4,100.0,3.6,1040.0,51.8,82.2
12.9,71.2,4.8,918.48,38.0,76.2
5.6,88.1,3.8,493.35999999999996,45.949999999999996,64.1
9.3,88.2,2.7,820.2600000000001,45.45,63.3
11.7,95.5,3.5,1117.35,49.5,81.5
21.1,97.1,6.7,2048.81,51.9,83.2
16.8,87.9,5.8,1476.7200000000003,46.85,83.6
16.4,100.0,7.3,1639.9999999999998,53.65,95.6
21.0,86.7,4.3,1820.7,45.5,100.0
14.0,89.7,7.0,1255.8,48.35,79.6
17.7,100.0,7.7,1770.0,53.85,89.1
14.3,75.0,3.6,1072.5,39.3,93.4
16.9,82.9,4.0,1401.01,43.45,92.5
10.9,82.0,9.2,893.8000000000001,45.6,77.1
0.0,93.4,7.0,0.0,50.2,50.2
14.1,91.2,9.2,1285.92,50.2,82.5
25.0,84.6,4.9,2115.0,44.75,100.0
21.5,91.6,1.6,1969.3999999999999,46.599999999999994,98.9
21.8,84.0,4.9,1831.2,44.45,100.0
23.7,88.0,6.2,2085.6,47.1,100.0
15.6,90.3,4.5,1408.6799999999998,47.4,73.9
16.4,60.0,4.2,983.9999999999999,32.1,95.4
10.7,92.4,3.9,988.68,48.150000000000006,75.7
12.8,82.4,4.9,1054.72,43.650000000000006,87.0
19.3,91.4,5.1,1764.0200000000002,48.25,100.0
23.4,68.5,1.1,1602.8999999999999,34.8,100.0
14.0,88.6,9.4,1240.3999999999999,49.0,97.5
11.8,80.5,3.1,949.9000000000001,41.8,69.6
15.0,89.0,7.3,1335.0,48.15,100.0
19.2,86.1,4.3,1653.12,45.199999999999996,100.0
4.9,74.2,6.0,363.58000000000004,40.1,87.6
0.0,77.9,5.2,0.0,41.550000000000004,51.2
11.1,90.0,5.6,999.0,47.8,65.3
6.5,83.8,7.5,544.6999999999999,45.65,69.2
11.4,85.6,3.9,975.8399999999999,44.75,63.1
14.0,60.5,5.0,847.0,32.75,71.5
11.8,84.1,7.3,992.38,45.699999999999996,77.2
25.2,88.8,6.6,2237.7599999999998,47.699999999999996,87.9
17.3,100.0,8.4,1730.0,54.2,95.7
17.1,88.6,7.7,1515.06,48.15,100.0
19.4,78.0,4.5,1513.1999999999998,41.25,100.0
7.0,92.8,8.0,649.6,50.4,78.4
22.3,98.7,5.2,2201.01,51.95,96.5
14.5,95.5,6.2,1384.75,50.85,86.0
19.7,80.7,7.6,1589.79,44.15,100.0
7.5,97.1,5.1,728.25,51.099999999999994,60.6
4.1,82.0,5.8,336.2,43.9,64.5
20.7,76.0,4.3,1573.2,40.15,99.1
17.6,98.9,6.2,1740.6400000000003,52.550000000000004,100.0
8.7,85.8,10.0,746.4599999999999,47.9,64.3
8.9,74.9,3.6,666.6100000000001,39.25,63.4
22.9,86.8,6.9,1987.7199999999998,46.85,100.0
6.7,75.7,6.7,507.19000000000005,41.2,76.9
26.5,81.7,5.4,2165.05,43.550000000000004,100.0
8.7,95.7,4.8,832.5899999999999,50.25,85.1
19.5,83.3,8.2,1624.35,45.75,100.0
12.7,80.9,7.1,1027.43,44.0,79.5
19.2,98.8,3.3,1896.9599999999998,51.05,83.0
11.2,74.3,5.7,832.16,40.0,89.6
13.9,89.7,4.3,1246.8300000000002,47.0,84.3
15.3,79.7,3.9,1219.41,41.800000000000004,93.6
8.0,83.5,7.5,668.0,45.5,76.9
20.2,79.8,9.5,1611.9599999999998,44.65,100.0
11.4,65.3,5.5,744.42,35.4,100.0
13.4,94.2,5.6,1262.28,49.9,87.6
8.0,72.7,7.9,581.6,40.300000000000004,76.7
0.0,79.8,2.7,0.0,41.25,14.6
13.7,82.1,1.0,1124.7699999999998,41.55,91.3
31.9,81.8,4.9,2609.4199999999996,43.35,100.0
20.5,71.7,8.9,1469.8500000000001,40.300000000000004,100.0
14.9,83.0,6.6,1236.7,44.8,65.2
13.2,85.0,5.9,1122.0,45.45,80.3
15.2,87.5,6.7,1330.0,47.1,88.3
18.8,82.0,5.7,1541.6000000000001,43.85,100.0
6.7,87.1,8.1,583.5699999999999,47.599999999999994,73.3
22.8,86.8,6.7,1979.04,46.75,100.0
20.0,82.6,8.6,1652.0,45.599999999999994,100.0
20.0,99.6,7.1,1992.0,53.349999999999994,92.6
18.1,64.5,8.6,1167.45,36.55,100.0
15.1,74.6,5.0,1126.4599999999998,39.8,98.2
19.7,89.8,6.0,1769.06,47.9,95.8
19.1,83.1,10.0,1587.21,46.55,98.9
12.5,76.3,6.3,953.75,41.3,89.6
11.0,100.0,4.1,1100.0,52.05,83.4
15.7,97.2,6.8,1526.04,52.0,95.4
25.8,69.6,2.7,1795.6799999999998,36.15,100.0
6.3,82.7,3.7,521.01,43.2,69.2
4.7,90.7,8.8,426.29,49.75,68.1
16.2,86.9,5.9,1407.78,46.400000000000006,92.6
15.4,78.8,3.8,1213.52,41.3,82.7
16.2,87.8,7.6,1422.36,47.699999999999996,78.5
16.7,72.9,3.2,1217.43,38.050000000000004,79.5
13.4,92.3,3.6,1236.82,47.949999999999996,85.0
25.4,94.0,8.7,2387.6,51.35,100.0
3.8,90.2,4.6,342.76,47.4,55.2
9.2,91.3,8.4,839.9599999999999,49.85,77.3
14.3,92.0,8.4,1315.6000000000001,50.2,79.6
3.5,82.6,3.2,289.09999999999997,42.9,46.1
13.8,91.6,6.1,1264.08,48.849999999999994,90.6
26.6,88.0,9.8,2340.8,48.9,100.0
15.1,88.5,8.2,1336.35,48.35,87.5
16.6,85.4,4.9,1417.6400000000003,45.150000000000006,90.3
6.2,93.6,7.8,580.3199999999999,50.699999999999996,62.9
10.7,76.0,5.1,813.1999999999999,40.55,74.4
12.4,72.5,4.8,899.0,38.65,87.9
12.8,77.7,6.9,994.5600000000001,42.300000000000004,83.4
24.0,99.3,9.5,2383.2,54.4,100.0
18.9,76.9,4.3,1453.41,40.6,100.0
7.2,86.7,7.3,624.24,47.0,59.0
16.7,88.6,3.5,1479.62,46.05,100.0
18.5,100.0,7.7,1850.0,53.85,92.5
23.0,71.9,7.7,1653.7,39.800000000000004,93.8
26.1,79.3,8.2,2069.73,43.75,100.0
7.9,78.0,6.3,616.2,42.15,75.0
9.3,81.3,5.6,756.09,43.449999999999996,55.1
6.2,84.3,4.8,522.66,44.55,85.7
13.4,97.8,6.6,1310.52,52.199999999999996,72.3
18.3,78.1,6.2,1429.23,42.15,93.3
21.9,100.0,7.8,2190.0,53.9,100.0
14.5,86.9,2.7,1260.0500000000002,44.800000000000004,75.9
12.8,71.4,3.0,913.9200000000001,37.2,88.8
16.1,72.7,9.0,1170.4700000000003,40.85,99.1
9.2,100.0,4.0,919.9999999999999,52.0,57.4
29.6,93.9,6.1,2779.4400000000005,50.0,100.0
3.7,72.3,8.3,267.51,40.3,63.0
16.3,69.0,9.5,1124.7,39.25,93.2
29.2,100.0,2.9,2920.0,51.45,100.0
15.0,79.1,2.5,1186.5,40.8,88.9
13.7,91.3,3.0,1250.81,47.15,86.8
12.5,83.6,6.8,1045.0,45.199999999999996,84.8
13.7,80.5,6.9,1102.85,43.7,80.2
24.6,94.4,4.5,2322.2400000000002,49.45,100.0
0.0,74.9,5.3,0.0,40.1,50.4
25.7,96.2,10.0,2472.34,53.1,100.0
5.0,91.3,5.1,456.5,48.199999999999996,65.3
13.1,65.4,6.3,856.74,35.85,96.0
12.0,92.0,9.8,1104.0,50.9,72.6
19.1,91.7,4.2,1751.4700000000003,47.95,94.7
3.8,85.1,10.0,323.37999999999994,47.55,45.2
18.2,100.0,6.0,1820.0,53.0,92.4
29.2,89.1,7.4,2601.72,48.25,100.0
5.5,100.0,5.4,550.0,52.7,61.9
16.3,85.1,7.2,1387.1299999999999,46.15,72.5
10.4,96.6,4.0,1004.64,50.3,62.7
18.0,100.0,9.8,1800.0,54.9,93.8
15.1,72.0,9.8,1087.2,40.9,77.2
10.5,98.5,6.9,1034.25,52.7,69.5
18.4,96.8,1.8,1781.12,49.3,100.0
27.6,90.0,6.5,2484.0,48.25,99.2
13.7,74.0,6.4,1013.8,40.2,91.2
20.0,84.0,4.7,1680.0,44.35,100.0
5.9,87.8,7.1,518.02,47.449999999999996,71.9
8.3,97.4,9.0,808.4200000000001,53.2,55.2
18.3,91.9,5.2,1681.7700000000002,48.550000000000004,100.0
25.4,95.6,6.5,2428.24,51.05,100.0
17.5,77.0,7.0,1347.5,42.0,81.8
12.8,75.6,8.9,967.68,42.25,93.3
15.0,67.0,5.0,1005.0,36.0,85.1
6.2,88.8,7.6,550.56,48.199999999999996,82.9
19.2,77.1,5.3,1480.32,41.199999999999996,100.0
21.2,69.9,2.5,1481.88,36.2,89.7
11.8,73.0,5.6,861.4000000000001,39.3,82.2
11.7,76.9,8.9,899.73,42.900000000000006,67.0
16.9,100.0,3.8,1689.9999999999998,51.9,92.0
11.9,86.7,7.9,1031.73,47.300000000000004,83.5
14.5,91.3,8.5,1323.85,49.9,91.4
29.7,88.7,7.5,2634.39,48.1,100.0
13.3,87.7,8.3,1166.41,48.0,77.4
12.5,67.7,6.8,846.25,37.25,94.2
10.5,83.4,8.7,875.7,46.050000000000004,76.7
20.2,86.8,4.6,1753.36,45.699999999999996,95.9
13.7,80.0,5.4,1096.0,42.7,74.7
10.5,80.7,7.0,847.35,43.85,73.8
24.2,81.3,6.3,1967.4599999999998,43.8,97.7
24.9,83.7,2.3,2084.13,43.0,100.0
10.8,100.0,7.2,1080.0,53.6,91.1
1.9,78.1,5.1,148.39,41.599999999999994,65.2
22.1,89.0,4.0,1966.9,46.5,99.5
10.2,75.8,5.7,773.16,40.75,75.9
20.5,63.4,7.8,1299.7,35.6,94.6
1.2,96.8,3.3,116.16,50.05,65.2
21.2,75.3,5.7,1596.36,40.5,99.5
6.5,71.4,6.0,464.1,38.7,67.5
20.1,79.7,9.3,1601.9700000000003,44.5,100.0
15.1,95.6,7.5,1443.56,51.55,86.4
8.3,87.9,4.4,729.5700000000002,46.150000000000006,73.9
12.2,100.0,5.2,1220.0,52.6,86.1
19.8,95.1,5.8,1882.98,50.449999999999996,95.4
15.7,71.4,9.8,1120.98,40.6,78.6
19.1,80.5,7.2,1537.5500000000002,43.85,100.0
28.8,76.6,8.2,2206.08,42.4,100.0
4.1,72.7,2.6,298.07,37.65,64.8
26.3,95.9,3.9,2522.17,49.900000000000006,100.0
15.7,68.8,10.0,1080.1599999999999,39.4,89.1
8.7,82.5,2.3,717.7499999999999,42.4,79.8
5.7,91.4,5.5,520.98,48.45,42.3
13.7,71.5,6.0,979.55,38.75,67.3
21.5,86.7,3.0,1864.05,44.85,100.0
14.1,93.7,6.6,1321.17,50.15,68.8
25.6,65.5,8.8,1676.8000000000002,37.15,99.4
4.8,93.1,5.9,446.87999999999994,49.5,66.3
14.9,82.8,3.2,1233.72,43.0,85.6
6.2,80.9,5.9,501.58000000000004,43.400000000000006,80.8
17.5,93.5,2.0,1636.25,47.75,100.0
21.2,100.0,3.4,2120.0,51.7,100.0
12.1,70.5,7.8,853.05,39.15,76.6
0.0,95.4,4.4,0.0,49.900000000000006,34.9
16.4,90.5,8.1,1484.1999999999998,49.3,77.9
18.1,81.9,5.2,1482.3900000000003,43.550000000000004,82.4
17.8,87.4,6.3,1555.7200000000003,46.85,82.0
23.7,78.4,8.5,1858.0800000000002,43.45,100.0
7.5,71.1,4.4,533.25,37.75,55.3
19.8,100.0,6.1,1980.0,53.05,85.8
23.3,100.0,3.2,2330.0,51.6,100.0
2.5,98.3,9.3,245.75,53.8,63.7
17.2,74.4,4.2,1279.68,39.300000000000004,88.3
11.5,88.0,5.3,1012.0,46.65,90.4
14.4,100.0,5.2,1440.0,52.6,89.8
17.4,75.8,6.7,1318.9199999999998,41.25,100.0
11.6,84.2,7.4,976.72,45.800000000000004,90.1
10.3,84.9,8.2,874.4700000000001,46.550000000000004,68.5
15.2,82.0,7.0,1246.3999999999999,44.5,87.4
7.4,69.4,8.4,513.5600000000001,38.900000000000006,86.4
7.4,80.3,6.9,594.22,43.6,56.5
19.8,91.3,7.7,1807.74,49.5,88.6
7.0,95.2,4.0,666.4,49.6,87.0
19.7,91.4,3.0,1800.5800000000002,47.2,100.0
18.2,83.7,6.6,1523.34,45.15,100.0
